department,mun,adult,male,female,dist_km,urban_pct,poverty_index,mayachorti,lenca,may_pct,len_pct,may_log,len_log,wood_pct,water_piped,water_well,water_river,avg_elev,avg_tri,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12
13,1319,4855,2472,2383,82.206,0,1.6095764272559854,0,2228,0,45.89083419155509,0,3.8478222233368307,99.05493207324277,73.72621240024554,3.8060159607120934,21.301411909146715,1628.2155845593413,8.951139759896956,7,6,1,5,5,0,2,1,1,0,0,0,9.702456876758136,6.393115012353647,3.2995618411735403,4.058936160853835,2.558976714176532,1.4968743903045352,4.2232063423562245,2.874070827739345,1.3442739160349704,1.4203143735480772,0.96006747043777,0.4584135348340346
04,0401,20511,9723,10788,5.218,70.31853925096628,0.8287351725976276,36,39,0.17551557700745943,0.19014187509141436,0.16170684029892451,0.17407252278286328,52.178436727792956,71.67799546847927,6.863921098227375,13.954418232706917,909.9132138773771,7.00476280860539,79,57,22,31,21,10,37,26,11,11,10,1,40.15573729450606,24.69059472685923,15.436144137518436,16.717903561898723,9.8898479082488,6.819722238458449,17.543853702728274,11.094552224646153,6.434678540932485,5.893980029879064,3.70619459396428,2.1817433581275005
04,0402,4337,2200,2137,110.022,0,1.9040548258138206,78,1,1.7984782107447546,0.023057412958266084,1.0290757732709952,0.022795607543543303,96.51795429815017,52.94117647058824,10.508280982295831,28.269560251284982,1086.669781841952,8.741233630963071,5,3,2,2,1,1,2,1,1,1,1,0,9.042518162569857,6.26467401691032,2.766555813221141,3.756277414477481,2.501091069175468,1.2515415037599908,3.9524164773460124,2.8298812096440233,1.1168854503425212,1.3338242707463646,0.933701738090828,0.39812885911862883
10,1012,3811,1920,1891,84.439,0,1.3673050615595075,19,1661,0.49855680923642093,43.584361060089215,0.40450251779100277,3.7973831486574023,99.19408999328408,70.79343365253078,1.3679890560875512,23.93980848153215,1404.809389372536,5.9608085321534166,4,4,0,1,1,0,3,3,0,0,0,0,6.634327369698067,4.371260935689321,2.2567448407424062,2.8016286161268527,1.7914471583992502,1.0079777514155135,2.837312215762654,1.9235238347700787,0.9107551993455996,0.9953865378085602,0.6562899425199915,0.3380118899812931
14,1410,2421,1228,1193,79.482,0,1.2726315789473683,2396,14,98.9673688558447,0.5782734407269724,4.6048438212953755,0.4563314905088416,99.38080495356037,66.73684210526316,15.473684210526315,14.526315789473685,1082.3723330321773,7.798142244075335,7,6,1,4,3,1,3,3,0,0,0,0,4.444034971495473,3.045430859824448,1.3936171064167944,1.856255967211122,1.2230727793250427,0.6315685222640239,1.9324172376867608,1.3659655903467443,0.5639805449913069,0.6553617665975902,0.4563924901526612,0.1980680391614635
14,1411,3100,1539,1561,65.328,0,1.0175292153589315,0,2,0,0.06451612903225806,0,0.06252035698133393,95.21452145214522,81.55258764607679,2.0868113522537564,8.597662771285476,1277.769160418626,5.842038169848925,8,7,1,5,4,1,2,2,0,1,1,0,7.019703394711001,4.722937289659155,2.287240442593882,2.861571773997033,1.8275806101391916,1.0311913829024917,3.1333041190427644,2.178934146009805,0.9494604359398132,1.0248275016712025,0.7164225335101586,0.30658862375157714
14,1412,1752,885,867,73.03,0,1.45821325648415,1701,2,97.08904109589042,0.1141552511415525,4.585875648770366,0.10809649547670099,99.00426742532005,65.85014409221903,9.077809798270893,21.32564841498559,1264.064941946544,7.821436920439492,4,3,1,1,1,0,1,1,0,2,1,1,3.2322088014997985,2.1482792507028208,1.0804528147991876,1.3476321532518967,0.8685923837992106,0.4779120417151317,1.3964648595291547,0.9570200859408551,0.43770220379086827,0.48811178871874694,0.322666780962755,0.16483856929318766
14,1413,6978,3294,3684,67.312,38.24485373781148,0.8400144456482485,1,42,0.014330753797649757,0.6018916595012898,0.014229039158689316,0.471185218082924,82.55854596295002,89.96027446731672,0.5417118093174431,6.139400505597688,1350.1714769319524,7.054007314723603,11,3,8,7,2,5,3,1,2,1,0,1,13.278703782473887,8.41884448408061,4.848459447808431,5.5539670171541555,3.3640269340432885,2.1865629934511905,5.802079444863739,3.7956356147115504,2.0007300358704647,1.922657320455993,1.2591819353257707,0.6611664184867756
14,1414,1874,907,967,110.758,0,1.1746478873239437,0,0,0,0,0,0,86.60220994475138,75.07042253521126,1.1267605633802817,10.422535211267606,1261.6771552416117,9.016045579814845,1,1,0,1,1,0,0,0,0,0,0,0,4.040524180082337,2.5417933966913817,1.4957239094916344,1.6652720053671435,1.0050828063548518,0.6593960537566387,1.790097883790451,1.156071698142539,0.6324806754524107,0.5851542909247421,0.3806388921939909,0.203847180282585
13,1310,3519,1763,1756,36.873,0,1.2614047791455467,1,1,0.02841716396703609,0.02841716396703609,0.02802088624215728,0.02802088624215728,96.15931721194879,63.72194062273715,0.1448225923244026,33.1643736422882,800.5571506575055,7.109001740455931,9,6,3,4,2,2,5,4,1,0,0,0,8.127478175697131,5.438922131540144,2.67933695349948,3.332500211751064,2.1342449417853495,1.1954401531540635,3.604033940762325,2.4880705952882303,1.111255294866521,1.1909440231837425,0.8166065944665637,0.37264150547889546
